Id,Nutrients,Nutrients_count,Foods,Foods_count,Keep
31706353.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mustard', 'oil', 'barley', 'peas', 'ragi', 'egg', 'rice', 'wheat', 'mushroom', 'gram', 'corn', 'pears', 'potatoes', 'figs', 'fish', 'seeds', 'sunflower', 'milk', 'apricots', 'guava', 'potato', 'banana', 'milk', 'cheese', 'quinoa', 'beef', 'quinoa', 'sardine']",28,Yes
31707592.pdf,['ash'],1,"['oil', 'gram', 'fish']",3,Yes
31710081.pdf,"['protein', 'ash']",2,"['dal', 'lime']",2,Yes
31712939.pdf,"['ash', 'fat']",2,"['mustard', 'oil', 'dal', 'rice', 'maize', 'gram', 'spinach', 'seeds', 'mustard seeds']",9,Yes
31721028.pdf,"['ash', 'fat', 'energy']",3,"['chicken', 'oil', 'dal', 'rice', 'wheat', 'maize', 'gram', 'corn', 'sugar', 'sugarcane', 'sheep', 'tuna', 'sugarcane']",13,Yes
31725895.pdf,"['protein', 'ash', 'fat', 'energy']",4,[],0,No
31727906.pdf,"['protein', 'ash', 'energy']",3,"['mace', 'calf']",2,Yes
31731467.pdf,"['ash', 'fat', 'energy']",3,"['dal', 'pears']",2,Yes
31731491.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['dates', 'gram', 'spinach', 'milk', 'milk', 'carrot', 'sugar']",7,Yes
31731675.pdf,"['protein', 'fat']",2,"['oil', 'egg', 'bean', 'gram', 'corn', 'milk', 'milk']",7,Yes
31731792.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'dates', 'gram', 'corn', 'milk', 'milk', 'lime']",8,Yes
31731808.pdf,"['protein', 'ash', 'fat']",3,"['pomegranate', 'gram', 'radish', 'milk', 'milk', 'goat', 'rabbit']",7,Yes
31731817.pdf,"['protein', 'ash', 'fat', 'energy']",4,['ghee'],1,Yes
31739443.pdf,"['ash', 'fat']",2,"['gram', 'meat', 'ginger', 'cumin', 'turmeric']",5,Yes
31739593.pdf,[],0,"['dal', 'gram']",2,No
31743079.pdf,"['protein', 'ash']",2,"['ragi', 'soya', 'gram', 'corn', 'pears', 'meat', 'tuna']",7,Yes
31744072.pdf,"['protein', 'ash', 'energy']",3,"['lemon', 'dal', 'ragi', 'corn', 'pears', 'moth']",6,Yes
31744119.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['barley', 'mace', 'pears', 'meat', 'ginger', 'milk', 'milk', 'sugar', 'tuna']",9,Yes
31745798.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate', 'energy']",6,"['oil', 'mace', 'rice', 'dates', 'bean', 'gram', 'meat', 'sugar', 'coconut']",9,Yes
31746421.pdf,"['protein', 'fat', 'energy']",3,"['oil', 'dal', 'rice', 'gram', 'pears', 'moth']",6,Yes
31748604.pdf,"['protein', 'ash', 'energy']",3,"['egg', 'gram', 'pears']",3,Yes
31752260.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['chicken', 'dal', 'egg', 'rice', 'gram', 'milk', 'milk', 'goat', 'rabbit']",9,Yes
31752277.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'egg', 'mushroom', 'gram', 'pears', 'meat', 'moth', 'salmon', 'sardine']",9,Yes
31754195.pdf,['energy'],1,"['dal', 'gram', 'pears', 'fish', 'lime']",5,Yes
31755502.pdf,"['protein', 'ash']",2,"['orange', 'dal', 'egg', 'gram', 'corn', 'moth', 'milk', 'milk', 'cumin', 'goat', 'rabbit']",11,Yes
31756905.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['barley', 'beans', 'rice', 'wheat', 'bean', 'corn', 'meat', 'millet', 'seeds', 'milk', 'amaranth', 'milk', 'seafood', 'cheese', 'sugar', 'quinoa', 'quinoa', 'bulgur']",18,Yes
31757075.pdf,"['ash', 'fat', 'energy']",3,"['gram', 'moth']",2,Yes
31758478.pdf,"['moisture', 'protein', 'ash', 'carbohydrate']",4,"['oil', 'mace', 'rice', 'wheat', 'soya', 'bean', 'maize', 'gram', 'spinach', 'corn', 'tomato', 'seeds', 'fenugreek', 'potato', 'banana', 'sugar']",16,Yes
31764918.pdf,"['protein', 'ash']",2,"['dal', 'rice', 'gram']",3,Yes
31765390.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'orange', 'rice', 'wheat', 'gram', 'milk', 'milk', 'sugar', 'rabbit']",9,Yes
31766217.pdf,"['protein', 'fat']",2,"['oil', 'mace', 'dates', 'gram', 'moth']",5,Yes
31766248.pdf,"['protein', 'ash', 'fat']",3,"['lemon', 'mace', 'dates', 'radish', 'milk', 'milk', 'goat', 'rabbit']",8,Yes
31766432.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mace', 'dal', 'egg', 'rice', 'gram', 'pears', 'seeds', 'moth']",9,Yes
31766714.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mace', 'dal', 'egg', 'soya', 'bean', 'gram', 'coconut', 'calf']",9,Yes
31770110.pdf,"['protein', 'ash']",2,"['dal', 'gram', 'pears', 'moth', 'tuna']",5,Yes
31771148.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'gram', 'moth', 'milk', 'milk', 'tuna']",6,Yes
31775281.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['chicken', 'oil', 'mint', 'mace', 'dal', 'ragi', 'egg', 'dates', 'gram', 'mint', 'pears', 'meat', 'moth', 'milk', 'milk', 'pepper', 'cumin', 'lime', 'sheep', 'rabbit']",20,Yes
31775364.pdf,"['protein', 'ash']",2,"['dal', 'pears', 'goat', 'rabbit']",4,Yes
31775620.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'barley', 'rice', 'wheat', 'bean', 'maize', 'gram', 'radish', 'tomato', 'seeds', 'moth', 'strawberry', 'sugar', 'quinoa', 'quinoa']",15,Yes
31780689.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['dal', 'gram', 'moth']",3,Yes
31783923.pdf,"['ash', 'fat']",2,"['ragi', 'gram', 'moth', 'milk', 'milk']",5,Yes
31791385.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'orange', 'ragi', 'dates', 'gram', 'radish', 'moth', 'milk', 'milk', 'calf', 'rabbit']",11,Yes
31795079.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['dal', 'moth', 'cumin']",3,Yes
31802658.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dal', 'egg', 'gram', 'meat', 'salmon']",7,Yes
31805709.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'gram', 'radish', 'milk', 'milk']",5,Yes
31808141.pdf,"['protein', 'ash', 'energy']",3,['lime'],1,Yes
31811276.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'rice', 'gram']",3,Yes
31811620.pdf,"['ash', 'fat', 'energy']",3,"['oil', 'mace', 'rice', 'bean', 'corn', 'meat', 'mirch', 'sugar', 'palm oil', 'rabbit', 'tuna']",11,Yes
31817088.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['beans', 'bean', 'corn', 'milk', 'milk', 'seafood', 'sugar']",7,Yes
31817196.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['lemon', 'dal', 'dates', 'gram', 'goat', 'calf', 'rabbit', 'salmon']",8,Yes
31817505.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['grapes', 'beans', 'orange', 'mace', 'chilli', 'bean', 'gram', 'pears', 'seeds', 'cabbage', 'beetroot', 'onion', 'currants', 'pepper', 'strawberry', 'sugar', 'lime']",17,Yes
31820252.pdf,"['ash', 'fat']",2,"['oil', 'gram', 'pears']",3,Yes
31825582.pdf,"['protein', 'ash', 'energy']",3,"['mace', 'dal', 'egg', 'rice']",4,Yes
31825616.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['chicken', 'oil', 'dal', 'egg', 'rice', 'gram', 'meat', 'goat', 'rabbit']",9,Yes
31827700.pdf,"['protein', 'ash']",2,"['oil', 'gram', 'radish', 'milk', 'milk', 'cumin', 'goat']",7,Yes
31829180.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'mace', 'rice', 'bean', 'gram', 'radish', 'pears', 'fish', 'lime', 'calf', 'rabbit']",11,Yes
31829185.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'orange', 'mace', 'dal', 'radish', 'mango', 'seeds', 'milk', 'banana', 'milk', 'peanut', 'carrot', 'sugar', 'peanut']",14,Yes
31830064.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate', 'energy']",6,"['oil', 'lettuce', 'rice', 'wheat', 'maize', 'gram', 'spinach', 'seeds', 'potato', 'amaranth', 'quinoa', 'quinoa']",12,Yes
31835785.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'gram', 'radish', 'goat', 'tuna']",5,Yes
31842380.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'orange', 'dal', 'rice', 'wheat', 'bean', 'maize', 'gram', 'pears', 'tomato', 'potato', 'pepper', 'sugar']",13,Yes
31842453.pdf,"['protein', 'ash']",2,"['mint', 'dal', 'soya', 'gram', 'mint', 'cumin']",6,Yes
31846484.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'beans', 'egg', 'rice', 'dates', 'bean', 'gram', 'meat', 'seeds', 'milk', 'milk', 'sugar']",12,Yes
31848920.pdf,"['protein', 'ash']",2,['rice'],1,Yes
31853564.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'dal', 'ragi', 'gram', 'milk', 'milk', 'pork']",7,Yes
31856201.pdf,['ash'],1,"['oil', 'dates', 'gram', 'corn', 'figs', 'seeds', 'moth', 'milk', 'milk', 'lime', 'plantains']",11,Yes
31861093.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['egg', 'gram', 'pears', 'tuna']",4,Yes
31861175.pdf,"['ash', 'energy']",2,"['mace', 'dal']",2,Yes
31861755.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'pomegranate', 'orange', 'dal', 'ragi', 'chilli', 'rice', 'gram', 'pears', 'milk', 'milk', 'sugar', 'beef', 'tuna', 'sardine']",15,Yes
31871543.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'egg', 'corn']",3,Yes
31877853.pdf,"['ash', 'energy']",2,"['rice', 'gram']",2,Yes
31878019.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mint', 'dal', 'gram', 'mint', 'meat', 'moth', 'milk', 'milk', 'sugar']",9,Yes
31878076.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['barley', 'beans', 'rice', 'bean', 'maize', 'lamb', 'corn', 'milk', 'crab', 'milk', 'cheese', 'goat', 'sheep', 'beef']",14,Yes
31878077.pdf,"['ash', 'fat']",2,"['urad', 'gram', 'milk', 'milk']",4,Yes
31879865.pdf,"['protein', 'ash']",2,"['oil', 'dal', 'egg', 'rice', 'bean', 'lamb', 'pears', 'moth', 'apples', 'crab', 'strawberry', 'tuna']",12,Yes
31882884.pdf,"['moisture', 'protein', 'ash', 'fat', 'energy']",5,"['mace', 'dal', 'egg', 'rice', 'dates', 'gram', 'corn', 'meat']",8,Yes
31886155.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'corn']",2,Yes
31886651.pdf,"['protein', 'ash', 'fat']",3,"['chicken', 'orange', 'dal', 'ragi', 'dates', 'gram', 'pears']",7,Yes
31888201.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'rice', 'yolk']",3,Yes
31888237.pdf,"['ash', 'energy']",2,"['oil', 'dal', 'gram', 'tuna']",4,Yes
31889282.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['chicken', 'dal', 'gram', 'milk', 'milk', 'cumin']",6,Yes
31892142.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'ragi', 'gram']",3,Yes
31898086.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'gram', 'meat', 'fish', 'milk', 'milk']",6,Yes
31898885.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'gram', 'onion']",3,Yes
31899800.pdf,"['protein', 'fat']",2,"['orange', 'gram', 'pears', 'calf']",4,Yes
31900578.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'dal', 'egg', 'rice', 'gram', 'meat', 'seeds', 'moth', 'milk', 'milk', 'sugar', 'calf']",12,Yes
31902098.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'dal']",2,Yes
31905605.pdf,"['ash', 'energy']",2,"['oil', 'mace', 'dal', 'peach', 'gram', 'almond', 'seeds', 'peach', 'cherry', 'coconut', 'lime']",11,Yes
31905851.pdf,[],0,"['oil', 'mace', 'dal', 'gram', 'corn']",5,No
31905959.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'dal', 'rice', 'dates', 'moth', 'milk', 'milk', 'sugar', 'palm oil', 'goat', 'sheep']",11,Yes
31905994.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['ragi', 'dates', 'moth']",3,Yes
31909450.pdf,"['protein', 'fat']",2,"['oil', 'mace', 'dal', 'egg', 'bean', 'gram', 'corn', 'meat', 'onion', 'rabbit', 'tuna']",11,Yes
31909699.pdf,"['ash', 'energy']",2,"['dal', 'gram']",2,Yes
31910005.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dal', 'ragi', 'rice', 'gram', 'almond', 'tuna']",8,Yes
31919558.pdf,"['ash', 'fat']",2,"['butter', 'dal', 'gram', 'cheese', 'sugar']",5,Yes
31920469.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['dal', 'ragi', 'gram', 'meat', 'fish', 'moth', 'milk', 'milk', 'seafood', 'sugar']",10,Yes
31925422.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['dal', 'egg', 'rice', 'gram', 'corn', 'sugar', 'pork', 'tuna']",8,Yes
31925636.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['mustard', 'oil', 'dal', 'gram', 'rajma', 'almond', 'seeds', 'pistachios', 'peanut', 'almonds', 'peanut', 'walnut', 'mustard seeds', 'walnut', 'cashew']",15,Yes
31925699.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'dal', 'bean', 'gram', 'corn', 'pears', 'meat', 'fish', 'sesame', 'ginger', 'sheep', 'rabbit', 'salmon', 'tilapia', 'gold fish']",15,Yes
31933072.pdf,['ash'],1,['gram'],1,Yes
31933124.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'lettuce', 'bean', 'gram', 'radish', 'tomato', 'seeds', 'cabbage', 'ginger', 'sunflower', 'onion', 'potato', 'cucumber', 'carrot', 'cumin', 'coconut', 'turmeric', 'palm oil', 'sunflower oil']",20,Yes
31936066.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'ragi', 'egg', 'bean', 'meat']",6,Yes
31936205.pdf,"['protein', 'ash', 'energy']",3,"['oil', 'barley', 'ragi', 'egg', 'rice', 'wheat', 'maize', 'gram', 'tomato', 'millet', 'seeds', 'moth', 'quinoa', 'quinoa']",14,Yes
31936320.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['chicken', 'oil', 'dal', 'egg', 'dates', 'maize', 'corn', 'pears', 'tomato', 'moth', 'milk', 'groundnut', 'milk', 'peanut', 'peanut', 'sheep', 'rabbit']",17,Yes
31936548.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['beans', 'mace', 'urad', 'dal', 'egg', 'bean', 'spinach', 'avocado', 'tomato', 'cheese', 'lime', 'rabbit']",12,Yes
31936732.pdf,"['protein', 'ash', 'carbohydrate', 'energy']",4,"['oil', 'barley', 'urad', 'dal', 'rice', 'wheat', 'bean', 'maize', 'gram', 'spinach', 'corn', 'sorghum', 'pears', 'meat', 'tomato', 'chana', 'cherry', 'cucumber', 'strawberry', 'sugar', 'lime', 'cowpea']",22,Yes
31937612.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'dal', 'gram', 'moth', 'milk', 'milk']",6,Yes
31938797.pdf,"['moisture', 'protein', 'ash', 'fat', 'energy']",5,"['oil', 'beans', 'orange', 'peas', 'ragi', 'egg', 'rice', 'bean', 'gram', 'spinach', 'avocado', 'meat', 'fish', 'seeds', 'milk', 'milk', 'seafood', 'cheese', 'sugar']",19,Yes
31947799.pdf,"['ash', 'carbohydrate', 'energy']",3,"['oil', 'mint', 'mace', 'dal', 'egg', 'gram', 'mint', 'pepper']",8,Yes
31947957.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mustard', 'oil', 'barley', 'lettuce', 'rice', 'wheat', 'bean', 'maize', 'gram', 'spinach', 'tomato', 'seeds', 'peanut', 'sugar', 'sugarcane', 'peanut', 'sugarcane']",17,Yes
31947964.pdf,"['protein', 'fat', 'energy']",3,"['dates', 'pears', 'tuna']",3,Yes
31951246.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'flour', 'dal', 'bean', 'gram', 'potatoes', 'fish', 'seeds', 'potato', 'carrot']",10,Yes
31951617.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'flour', 'mint', 'egg', 'rice', 'wheat', 'bean', 'maize', 'gram', 'corn', 'mint', 'meat', 'moth', 'seafood', 'carrot', 'sugar', 'lime', 'beef']",18,Yes
31952231.pdf,"['protein', 'ash']",2,"['mace', 'dal', 'gram']",3,Yes
31952482.pdf,"['protein', 'ash', 'energy']",3,"['dal', 'bean', 'gram', 'lamb', 'corn', 'fish', 'seeds', 'milk', 'milk', 'goat', 'sheep']",11,Yes
31954405.pdf,"['protein', 'ash', 'energy']",3,"['oil', 'barley', 'rice', 'dates', 'wheat', 'bean', 'maize', 'gram', 'tomato', 'seeds', 'onion', 'potato', 'cucumber', 'peanut', 'peanut', 'cowpea', 'tuna']",17,Yes
31963541.pdf,"['protein', 'ash', 'fat', 'energy']",4,['dal'],1,Yes
31963808.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'garlic', 'dal', 'ragi', 'egg', 'wheat', 'gram', 'meat', 'tomato', 'onion', 'milk', 'milk', 'palm oil', 'tuna']",14,Yes
31964951.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'rice', 'gram']",3,Yes
31965506.pdf,"['ash', 'energy']",2,"['rice', 'sesame', 'lime']",3,Yes
31968697.pdf,"['protein', 'fat']",2,"['butter', 'chicken', 'oil', 'garlic', 'gram', 'lamb', 'meat', 'milk', 'milk', 'pepper', 'cheese', 'beef', 'pork']",13,Yes
31969702.pdf,"['protein', 'ash', 'energy']",3,"['rice', 'gram']",2,Yes
31972008.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'gram']",2,Yes
31973186.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['garlic', 'orange', 'mace', 'dal', 'rice', 'corn', 'ginger', 'strawberry', 'sugar', 'rabbit']",10,Yes
31973198.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mace', 'dates', 'wheat', 'lotus', 'gram', 'corn', 'meat', 'seeds', 'rabbit']",10,Yes
31978048.pdf,"['protein', 'ash', 'carbohydrate']",3,"['oil', 'mint', 'egg', 'rice', 'maize', 'gram', 'mint', 'meat', 'fish', 'seeds', 'moth', 'milk', 'milk', 'palm oil']",14,Yes
31978969.pdf,"['protein', 'ash', 'fat']",3,"['orange', 'dal', 'ragi', 'dates', 'gram', 'potatoes', 'fish', 'moth', 'potato', 'pepper', 'sugar']",11,Yes
31979139.pdf,"['protein', 'fat', 'energy']",3,"['oil', 'dal', 'corn', 'milk', 'milk', 'cumin', 'beef', 'rabbit', 'tuna']",9,Yes
31979164.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['chicken', 'oil', 'barley', 'flour', 'beans', 'dal', 'egg', 'rice', 'wheat', 'bean', 'maize', 'gram', 'corn', 'pears', 'seeds', 'sugar']",16,Yes
31979291.pdf,"['ash', 'fat']",2,"['dal', 'egg', 'gram', 'zucchini', 'meat', 'cheese', 'lobster']",7,Yes
31984985.pdf,"['protein', 'ash']",2,"['oil', 'dal', 'gram']",3,Yes
31989362.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mint', 'mace', 'dal', 'dates', 'corn', 'mint', 'pears', 'meat']",9,Yes
31991567.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'egg', 'gram']",4,Yes
31991601.pdf,['energy'],1,"['dal', 'gram', 'moth', 'sugar']",4,Yes
31991924.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'dal', 'egg', 'rice', 'bean', 'gram', 'meat']",7,Yes
31992722.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate', 'energy']",6,"['oil', 'mint', 'rice', 'wheat', 'maize', 'gram', 'spinach', 'mint', 'seeds', 'guava', 'potato', 'amaranth', 'quinoa', 'quinoa']",14,Yes
31993757.pdf,"['ash', 'fat']",2,"['oil', 'dal', 'chilli', 'gram', 'corn', 'pears', 'fish', 'tuna']",8,Yes
31995354.pdf,"['ash', 'fat', 'energy']",3,"['oil', 'dal', 'ragi']",3,Yes
31997015.pdf,"['ash', 'energy']",2,"['flour', 'wheat', 'gram', 'corn', 'pears', 'tuna']",6,Yes
31997246.pdf,"['protein', 'ash', 'fat']",3,"['mustard', 'oil', 'garlic', 'mace', 'lettuce', 'rice', 'wheat', 'bean', 'maize', 'gram', 'radish', 'tomato', 'seeds', 'cabbage', 'sunflower', 'potato', 'cucumber', 'melon', 'pepper', 'strawberry']",20,Yes
31999772.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'beans', 'egg', 'rice', 'wheat', 'bean', 'mushroom', 'gram', 'pears', 'potatoes', 'meat', 'fish', 'moth', 'potato', 'seafood', 'sugar']",16,Yes
32005800.pdf,"['protein', 'ash', 'fat']",3,"['orange', 'dal', 'egg', 'rice', 'dates', 'gram', 'pears', 'lime']",8,Yes
32008190.pdf,"['moisture', 'ash', 'energy']",3,"['oil', 'dal', 'ragi', 'gram', 'coconut', 'lime', 'palm oil']",7,Yes
32008577.pdf,"['protein', 'ash']",2,"['mace', 'dates', 'gram', 'fish']",4,Yes
32008579.pdf,"['protein', 'ash', 'fat', 'dietary fibre', 'carbohydrate', 'energy']",6,"['mace', 'dal', 'rice', 'dates', 'gram', 'pears', 'moth', 'milk', 'milk', 'sugar']",10,Yes
32013132.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['milk', 'milk', 'rabbit']",3,Yes
32015325.pdf,"['protein', 'ash', 'fat']",3,"['gram', 'moth']",2,Yes
32019160.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['rice', 'bean', 'gram']",3,Yes
32019194.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'egg', 'moth']",4,Yes
32019504.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'urad', 'chilli', 'rice', 'dates', 'wheat', 'gram']",7,Yes
32019946.pdf,"['protein', 'ash', 'energy']",3,"['dal', 'ragi', 'rice', 'gram', 'pears']",5,Yes
32020176.pdf,"['protein', 'ash']",2,"['rice', 'beef', 'tuna']",3,Yes
32020463.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['chicken', 'oil', 'dal', 'rice', 'milk', 'milk']",6,Yes
32024038.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['dal', 'gram', 'spinach', 'pears', 'meat', 'beetroot', 'seafood', 'calf', 'tuna']",9,Yes
32024102.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['rice', 'gram', 'meat', 'moth', 'milk', 'milk', 'cheese', 'sugar', 'tuna']",9,Yes
32026186.pdf,['protein'],1,['gram'],1,Yes
32031368.pdf,"['ash', 'energy']",2,"['oil', 'ragi', 'rice', 'dates', 'meat', 'tuna']",6,Yes
32033103.pdf,"['ash', 'fat', 'energy']",3,"['egg', 'rice', 'gram']",3,Yes
32033187.pdf,"['protein', 'ash']",2,"['oil', 'orange', 'dal', 'egg', 'rice', 'gram']",6,Yes
32033470.pdf,"['ash', 'energy']",2,['gram'],1,Yes
32034448.pdf,"['protein', 'ash']",2,"['dal', 'gram', 'pears', 'sheep']",4,Yes
32039898.pdf,"['ash', 'fat', 'energy']",3,"['chicken', 'wheat', 'maize', 'gram', 'corn']",5,Yes
32041344.pdf,['protein'],1,"['oil', 'mace', 'egg', 'pears', 'meat', 'goat']",6,Yes
32041569.pdf,"['protein', 'fat']",2,"['butter', 'oil', 'beans', 'dal', 'ragi', 'rice', 'bean', 'maize', 'gram', 'corn', 'pears', 'meat', 'fish', 'moth', 'milk', 'milk', 'peanut', 'sugar', 'peanut', 'palm oil', 'tuna', 'salmon', 'sardine', 'tilapia']",24,Yes
32042372.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'barley', 'garlic', 'beans', 'peas', 'egg', 'bean', 'gram', 'meat', 'fish', 'onion', 'milk', 'potato', 'milk', 'cheese', 'tuna']",16,Yes
32043789.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'ragi', 'gram', 'moth']",4,Yes
32046183.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'dates', 'gram', 'pears', 'calf']",5,Yes
32046330.pdf,"['ash', 'carbohydrate']",2,"['gram', 'pears']",2,Yes
32050257.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dates', 'gram', 'seeds', 'moth', 'goat', 'rabbit']",8,Yes
32051767.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['oil', 'beans', 'dal', 'wheat', 'bean', 'gram', 'sesame', 'seeds', 'moth', 'milk', 'milk', 'sheep']",12,Yes
32056148.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate', 'energy']",6,"['flour', 'dates', 'gram', 'corn', 'moth', 'sugar']",6,Yes
32060838.pdf,['fat'],1,"['dal', 'dates', 'gram', 'lime']",4,Yes
32066665.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'gram', 'corn', 'pears', 'goat', 'rabbit']",6,Yes
32067177.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal']",2,Yes
32068780.pdf,"['protein', 'ash']",2,"['dal', 'gram', 'pears']",3,Yes
32071296.pdf,"['protein', 'ash', 'fat']",3,"['gram', 'radish', 'milk', 'milk', 'cumin', 'sheep', 'rabbit']",7,Yes
32071334.pdf,"['protein', 'ash']",2,"['rice', 'gram', 'moth', 'goat', 'rabbit']",5,Yes
32071610.pdf,"['protein', 'ash', 'fat', 'dietary fibre', 'carbohydrate', 'energy']",6,"['oil', 'gram', 'pears', 'sugar']",4,Yes
32072266.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['oil', 'mint', 'gram', 'mint', 'meat', 'fish', 'seeds', 'lime', 'tuna', 'salmon']",10,Yes
32072297.pdf,"['moisture', 'protein', 'ash', 'fat', 'energy']",5,"['chicken', 'oil', 'flour', 'beans', 'dal', 'egg', 'rice', 'wheat', 'bean', 'lamb', 'corn', 'potatoes', 'meat', 'fish', 'moth', 'milk', 'potato', 'chana', 'milk', 'peanut', 'lime', 'peanut', 'sheep', 'beef', 'pork', 'rabbit', 'tuna', 'salmon']",28,Yes
32075071.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['dal', 'rice', 'dates', 'bean', 'gram', 'moth', 'milk', 'groundnut', 'milk', 'peanut', 'sugar', 'peanut', 'tuna']",13,Yes
